   139.99.78.22    16276   0.0                 (Singapore, Singapore, SG, AS) sg-sin-as16276.anchors.atlas.ripe.net                                                               
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   10.29.210.254   *       0.4                                            ***                                                                                                     
   10.29.192.52    *       0.324                                          ***                                                                                                     
   10.29.135.96    *       0.574                                          ***                                                                                                     
   10.133.65.54    *       0.82                                           ***                                                                                                     
   10.75.0.78      *       0.797                                          ***                                                                                                     
   10.75.248.14    *       1.43                                           ***                                                                                                     
   ***             *       -inf                                           *** *                                                                                                   
   10.200.0.219    *       1.614                                          ***                                                                                                     
   ***             *       -inf                                           *** *                                                                                                   
╭─ 63.216.144.9    3491    2.186                       (Singapore, 4, SG, AS) 63-216-144-9.static.pccwglobal.net                                                                  
S (3491)  asia-america-gateway-aag-cable-system ✓
╰─ 63.223.60.126   3491    179.049                  (San Joaquin, CA, US, NA) Bundle-Ether40.br06.sjo01.pccwbtn.net                                                               
   63.217.21.138   3491    212.765             (San Jose, California, US, NA) 63-217-21-138.static.pccwglobal.net                                                                 
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   149.28.210.233  20473   208.273          (Santa Clara, California, US, NA) 149.28.210.233.vultrusercontent.com                                                                 
