   139.99.78.22    16276   0.0                 (Singapore, Singapore, SG, AS) sg-sin-as16276.anchors.atlas.ripe.net                                                               
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   10.29.210.254   *       1.086                                          ***                                                                                                     
   10.29.192.54    *       0.836                                          ***                                                                                                     
   10.29.135.102   *       0.924                                          ***                                                                                                     
   10.133.65.56    *       0.902                                          ***                                                                                                     
   10.75.0.76      *       0.804                                          ***                                                                                                     
   10.75.248.16    *       1.065                                          ***                                                                                                     
   ***             *       -inf                                           *** *                                                                                                   
   10.200.0.198    *       1.506                                          ***                                                                                                     
   103.16.102.22   47583   1.746                     (Singapore, 1, SG, None) newmedia-express.sgix.sg                                                                            
   ***             *       -inf                                           *** *                                                                                                   
   203.174.85.106  38001   4.614               (Singapore, Singapore, SG, AS)                                                                                                     
