   139.99.78.22    16276   0.0                 (Singapore, Singapore, SG, AS) sg-sin-as16276.anchors.atlas.ripe.net                                                               
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   10.29.210.254   *       0.31                                           ***                                                                                                     
   10.29.192.52    *       0.32                                           ***                                                                                                     
   10.29.135.96    *       0.559                                          ***                                                                                                     
   10.133.65.54    *       0.639                                          ***                                                                                                     
   10.75.0.78      *       0.611                                          ***                                                                                                     
   10.75.248.14    *       0.923                                          ***                                                                                                     
   ***             *       -inf                                           *** *                                                                                                   
   10.200.0.198    *       1.639                                          ***                                                                                                     
╭─ 103.16.102.89   23944   30.332                    (Singapore, 1, SG, None) skycable.sgix.sg                                                                                    
S (23944)  
╰─ 130.105.0.49    23944   30.689                    (Quezon City, 0, PH, AS) *                                                                                                   
   182.18.209.9    23944   30.271              (Manila, Metro Manila, PH, AS)                                                                                                     
