   139.99.78.22    16276   0.0                 (Singapore, Singapore, SG, AS) sg-sin-as16276.anchors.atlas.ripe.net                                                               
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   10.29.210.254   *       0.415                                          ***                                                                                                     
   10.29.192.52    *       0.562                                          ***                                                                                                     
   10.29.135.96    *       0.758                                          ***                                                                                                     
   10.133.65.52    *       0.847                                          ***                                                                                                     
   10.75.0.76      *       0.851                                          ***                                                                                                     
   10.75.248.16    *       1.139                                          ***                                                                                                     
   ***             *       -inf                                           *** *                                                                                                   
   10.200.0.196    *       1.648                                          ***                                                                                                     
╭─ 27.111.229.204  *       91.572              (Singapore, Singapore, SG, AS) 4648.sgw.equinix.com                                                                                
LHL (, 4648)  
╰─ 122.56.119.29   4648    118.512                    (Auckland, AUK, NZ, OC) *                                                                                                   
   202.50.232.29   4648    118.831                       (None, None, NZ, OC) *                                                                                                   
   122.56.119.110  4648    114.416                    (Auckland, AUK, NZ, OC) *                                                                                                   
   202.50.236.6    24324   119.527                       (None, None, NZ, OC) *                                                                                                   
   124.157.114.133 24324   119.549                    (Auckland, AUK, NZ, OC) *                                                                                                   
   124.157.73.185  24324   127.123    (Wellington, Wellington Region, NZ, OC)                                                                                                     
   124.157.73.186  24324   127.034    (Wellington, Wellington Region, NZ, OC)                                                                                                     
