   139.99.78.22    16276   0.0                 (Singapore, Singapore, SG, AS) sg-sin-as16276.anchors.atlas.ripe.net                                                               
   ***             *       -inf                                           *** *                                                                                                   
   192.168.143.254 *       0.375                                          ***                                                                                                     
   10.29.210.254   *       0.315                                          ***                                                                                                     
   10.29.192.52    *       0.495                                          ***                                                                                                     
   10.29.135.96    *       0.767                                          ***                                                                                                     
   10.133.65.52    *       0.892                                          ***                                                                                                     
   10.75.0.76      *       0.773                                          ***                                                                                                     
   10.75.248.16    *       1.1                                            ***                                                                                                     
   ***             *       -inf                                           *** *                                                                                                   
   10.200.0.196    *       1.443                                          ***                                                                                                     
   27.111.230.150  *       1.819               (Singapore, Singapore, SG, AS) 37468-sg1-ix.equinix.com                                                                            
   102.219.127.20  37468   1.459               (Singapore, Singapore, SG, AS)                                                                                                     
