   77.223.128.226  43391   0.0                (İzmir, İzmir Province, TR, AS)                                                                                                     
   10.200.0.1      *       0.289                                          ***                                                                                                     
   10.20.0.251     *       1.105                                          ***                                                                                                     
   10.34.35.9      *       14.793                                         ***                                                                                                     
   31.145.174.193  15924   25.354                (Istanbul, Istanbul, TR, AS)                                                                                                     
   10.135.55.66    *       33.166                                         ***                                                                                                     
   ***             *       -inf                                           *** *                                                                                                   
   10.188.148.113  *       33.641                                         ***                                                                                                     
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   46.221.30.29    202536  34.974                        (None, None, TR, AS) *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   185.92.0.41     202536  35.5                      (İzmit, Kocaeli, TR, AS) tr-kfz-as202536.anchors.atlas.ripe.net                                                              
