   139.99.78.22    16276   0.0                 (Singapore, Singapore, SG, AS) sg-sin-as16276.anchors.atlas.ripe.net                                                               
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   10.29.210.254   *       0.491                                          ***                                                                                                     
   10.29.192.54    *       0.655                                          ***                                                                                                     
   10.29.135.100   *       0.734                                          ***                                                                                                     
   10.133.65.54    *       0.984                                          ***                                                                                                     
   10.75.0.78      *       0.82                                           ***                                                                                                     
   10.75.248.14    *       1.215                                          ***                                                                                                     
   ***             *       -inf                                           *** *                                                                                                   
   10.200.0.198    *       1.997                                          ***                                                                                                     
╭─ 103.16.102.54   45498   1.788                     (Singapore, 1, SG, None) smart-axiata.sgix.sg                                                                                
LHL (45498)  
╰─ 27.109.113.57   45498   39.006            (Phnom Penh, Phnom Penh, KH, AS)                                                                                                     
   27.109.113.22   45498   39.717                    (Phnom Penh, 12, KH, AS) *                                                                                                   
   117.20.118.21   45498   37.278            (Phnom Penh, Phnom Penh, KH, AS)                                                                                                     
