   139.99.78.22    16276   0.0                 (Singapore, Singapore, SG, AS) sg-sin-as16276.anchors.atlas.ripe.net                                                               
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   10.29.210.254   *       0.502                                          ***                                                                                                     
   10.29.192.52    *       0.73                                           ***                                                                                                     
   10.29.135.96    *       0.883                                          ***                                                                                                     
   10.133.65.52    *       0.901                                          ***                                                                                                     
   10.75.0.76      *       1.019                                          ***                                                                                                     
   10.75.248.16    *       1.275                                          ***                                                                                                     
   ***             *       -inf                                           *** *                                                                                                   
   10.200.0.196    *       1.981                                          ***                                                                                                     
   103.231.152.96  *       1.3                 (Singapore, Singapore, SG, AS)                                                                                                     
   5.199.164.2     216444  1.786               (Singapore, Singapore, SG, AS)                                                                                                     
   5.199.167.27    216444  2.0                 (Singapore, Singapore, SG, AS)                                                                                                     
