   139.99.78.22    16276   0.0                 (Singapore, Singapore, SG, AS) sg-sin-as16276.anchors.atlas.ripe.net                                                               
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   10.29.210.254   *       0.548                                          ***                                                                                                     
   10.29.192.52    *       0.462                                          ***                                                                                                     
   10.29.135.96    *       0.808                                          ***                                                                                                     
   10.133.65.52    *       0.864                                          ***                                                                                                     
   10.75.0.76      *       1.03                                           ***                                                                                                     
   10.75.248.16    *       1.07                                           ***                                                                                                     
   ***             *       -inf                                           *** *                                                                                                   
   10.200.0.198    *       1.39                                           ***                                                                                                     
╭─ 103.16.102.51   45796   1.595                     (Singapore, 1, SG, None) bb-connect.sgix.sg                                                                                  
S&T (45796)  asia-america-gateway-aag-cable-system ✓ || seamewe-4 ✓ || seamewe-3 ✓
╰─ 115.31.164.31   45796   27.139                        (None, None, TH, AS) *                                                                                                   
   115.31.164.203  137566  29.549                        (None, None, TH, AS) *                                                                                                   
   103.113.176.2   137566  29.184                        (None, None, TH, AS) *                                                                                                   
   103.113.176.82  137566  31.006        (Ban Talat Bueng, Chon Buri, TH, AS)                                                                                                     
