   149.248.18.65   20473   0.0              (Los Angeles, California, US, NA) 149.248.18.65.vultrusercontent.com                                                                  
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   10.68.3.149     *       1.017                                          ***                                                                                                     
   10.68.1.9       *       1.273                                          ***                                                                                                     
   206.72.210.199  *       0.451            (Los Angeles, California, US, NA) 206.72.210.199.any2ix.coresite.com                                                                  
╭─ 206.148.25.94   7578    0.529            (Los Angeles, California, US, NA) po2.lax-csla2-bb5.globalsecurelayer.com                                                             
S (7578)  hawaiki ✘ || southern-cross-cable-network-sccn ✘ || southern-cross-next ✘
╰─ 206.148.24.2    7578    133.364          (Sydney, New South Wales, AU, OC) e1.syd-eqxsy5-bb1.globalsecurelayer.com                                                             
   206.148.24.113  7578    133.269          (Sydney, New South Wales, AU, OC)                                                                                                     
   206.148.24.119  7578    133.291          (Sydney, New South Wales, AU, OC)                                                                                                     
   100.64.1.19     *       133.505                                        ***                                                                                                     
   100.64.1.16     *       133.299                                        ***                                                                                                     
   100.64.1.10     *       133.263                                        ***                                                                                                     
   202.165.66.5    137409  133.622          (Sydney, New South Wales, AU, OC)                                                                                                     
