   139.99.78.22    16276   0.0                 (Singapore, Singapore, SG, AS) sg-sin-as16276.anchors.atlas.ripe.net                                                               
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   10.29.210.254   *       0.578                                          ***                                                                                                     
   10.29.192.52    *       0.416                                          ***                                                                                                     
   10.29.135.96    *       0.889                                          ***                                                                                                     
   10.133.65.52    *       0.595                                          ***                                                                                                     
   10.75.0.74      *       0.646                                          ***                                                                                                     
   10.75.248.14    *       1.045                                          ***                                                                                                     
   ***             *       -inf                                           *** *                                                                                                   
   10.200.0.198    *       1.554                                          ***                                                                                                     
   ***             *       -inf                                           *** *                                                                                                   
╭─ 202.84.244.42   4637    3.036               (Singapore, Singapore, SG, AS) i-91.sgpl-core03.telstraglobal.net                                                                  
S (4637)  asia-america-gateway-aag-cable-system 👍
╰─ 202.84.140.234  4637    188.633          (Los Angeles, California, US, NA) i-10650.1wlt-core02.telstraglobal.net                                                               
   202.84.140.234  4637    188.633          (Los Angeles, California, US, NA) i-10650.1wlt-core02.telstraglobal.net                                                               
   202.84.143.198  4637    188.114        (Mountain View, California, US, NA) i-0-6-0-1.paix-core02.telstraglobal.net                                                             
   202.84.143.198  4637    188.114        (Mountain View, California, US, NA) i-0-6-0-1.paix-core02.telstraglobal.net                                                             
   202.84.247.41   4637    187.887             (San Jose, California, US, NA) i-92.paix02.telstraglobal.net                                                                       
   198.32.176.3    1280    187.59                        (None, None, US, NA) paix.r1.pao1.isc.org                                                                                
   192.158.252.10  1280    188.094        (Mountain View, California, US, NA) us-pao-as1280.anchors.atlas.ripe.net                                                                
