   139.99.78.22    16276   0.0                 (Singapore, Singapore, SG, AS) sg-sin-as16276.anchors.atlas.ripe.net                                                               
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   10.29.210.254   *       0.381                                          ***                                                                                                     
   10.29.192.54    *       0.529                                          ***                                                                                                     
   10.29.135.100   *       0.761                                          ***                                                                                                     
   10.133.65.54    *       0.764                                          ***                                                                                                     
   10.75.0.80      *       0.708                                          ***                                                                                                     
   10.75.248.16    *       1.229                                          ***                                                                                                     
   ***             *       -inf                                           *** *                                                                                                   
   10.200.0.196    *       1.584                                          ***                                                                                                     
   27.111.230.140  *       1.313               (Singapore, Singapore, SG, AS) 55569-sg1-ix.equinix.com                                                                            
   100.66.0.44     *       1.575                                          ***                                                                                                     
   182.161.73.67   55569   2.122               (Singapore, Singapore, SG, AS)                                                                                                     
   182.161.73.41   55569   1.742               (Singapore, Singapore, SG, AS)                                                                                                     
