   202.46.184.4    38064   0.0                   (Auckland, Auckland, NZ, OC)                                                                                                     
   ***             *       -inf                                           *** *                                                                                                   
╭─ 14.1.54.101     45177   1.796                      (Auckland, AUK, NZ, OC) lt-6-2-0-22.mdr-cr2.as45177.net.nz                                                                  
S (45177)  tasman-global-access-tga-cable ✓ || southern-cross-cable-network-sccn ✓
╰─ 45.127.172.173  45177   24.765                       (Sydney, NSW, AU, OC) 45177.syd.equinix.com                                                                               
   45.127.172.217  *       24.917           (Sydney, New South Wales, AU, OC) 16276.syd.equinix.com                                                                               
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   72.251.0.10     16276   26.962           (Sydney, New South Wales, AU, OC)                                                                                                     
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   ***             *       -inf                                           *** *                                                                                                   
   139.99.219.16   16276   24.042           (Sydney, New South Wales, AU, OC) au-syd-as16276.anchors.atlas.ripe.net                                                               
